step,origin,lead_time,date,actual,predicted
3,2023-03-07,11,2023-03-22,71.39097419162324,72.44372982449002
3,2023-03-07,12,2023-03-23,71.81245083735587,72.37300872802734
3,2023-03-07,13,2023-03-24,71.62669395334416,72.30266571044922
3,2023-03-07,14,2023-03-27,71.59591037582926,72.25564575195312
3,2023-03-07,15,2023-03-28,70.64615053640324,72.1569578382704
3,2023-03-07,16,2023-03-29,71.40355755998148,72.01467895507812
3,2023-03-07,17,2023-03-30,72.06185568077447,71.82957288953993
3,2023-03-07,18,2023-03-31,72.90178361166465,71.68206871880426
3,2023-03-07,19,2023-04-03,75.12004746314618,71.65598042805989
3,2023-03-07,20,2023-04-04,75.07090242097223,71.59762742784288
4,2023-04-04,1,2023-04-05,76.29016773235695,75.40901947021484
4,2023-04-04,2,2023-04-06,76.19465088903983,76.34523349338107
4,2023-04-04,3,2023-04-07,76.62942687285313,77.11005995008681
4,2023-04-04,4,2023-04-10,77.04772901277555,77.7571283976237
4,2023-04-04,5,2023-04-11,77.37742912858275,78.45048014322917
4,2023-04-04,6,2023-04-12,78.11277456271772,79.1919428507487
4,2023-04-04,7,2023-04-13,77.8977156581672,79.6367424858941
4,2023-04-04,8,2023-04-14,78.03909148830857,79.92874738905165
4,2023-04-04,9,2023-04-17,78.68615970042003,80.33838992648654
4,2023-04-04,10,2023-04-18,80.55680784322877,80.8514421251085
4,2023-04-04,11,2023-04-19,79.84797417336021,81.33677673339844
4,2023-04-04,12,2023-04-20,78.18575957047447,81.77897220187717
4,2023-04-04,13,2023-04-21,77.85562739511457,82.1753438313802
4,2023-04-04,14,2023-04-24,78.1091596390616,82.5095943874783
4,2023-04-04,15,2023-04-25,78.45698211408585,82.63123575846355
4,2023-04-04,16,2023-04-26,78.73085482910895,82.93971167670355
4,2023-04-04,17,2023-04-27,80.10365538572096,83.14938608805339
4,2023-04-04,18,2023-04-28,81.2775961900056,83.31621805826823
4,2023-04-04,19,2023-05-01,81.43360524965344,83.30265214708116
4,2023-04-04,20,2023-05-02,81.17620795909352,83.27449798583984
5,2023-05-02,1,2023-05-03,81.04869151340135,80.92262013753255
5,2023-05-02,2,2023-05-04,80.91667628230663,81.00459289550781
5,2023-05-02,3,2023-05-05,80.92060161106664,81.02544742160373
5,2023-05-02,4,2023-05-08,79.58213804033971,81.04840766059027
5,2023-05-02,5,2023-05-09,79.35936113022639,81.16449144151476
5,2023-05-02,6,2023-05-10,79.17622624967439,81.28555297851562
5,2023-05-02,7,2023-05-11,79.23196807498172,81.21353064643012
5,2023-05-02,8,2023-05-12,79.22455591569752,80.9880125257704
5,2023-05-02,9,2023-05-15,80.1450994615354,80.9267111884223
5,2023-05-02,10,2023-05-16,79.86271984928197,80.9886457655165
5,2023-05-02,11,2023-05-17,79.67410945167082,80.96569400363498
5,2023-05-02,12,2023-05-18,80.46579428218968,80.93641747368707
5,2023-05-02,13,2023-05-19,80.47938004820304,80.98194885253906
5,2023-05-02,14,2023-05-22,80.943267802806,81.05600992838542
5,2023-05-02,15,2023-05-23,81.85795049021046,80.93444230821397
5,2023-05-02,16,2023-05-24,82.52256769562942,80.85702514648438
5,2023-05-02,17,2023-05-25,83.01207208293917,80.80451965332031
5,2023-05-02,18,2023-05-26,83.05106846307184,80.8154059516059
5,2023-05-02,19,2023-05-29,83.96390803022578,80.7637939453125
5,2023-05-02,20,2023-05-30,84.36533371841769,80.70074293348524
