step,origin,lead_time,date,actual,predicted
2,2023-02-07,5,2023-02-14,81.22133851243684,79.7415112176679
2,2023-02-07,6,2023-02-15,80.56430115385803,79.66196097309951
2,2023-02-07,7,2023-02-16,80.549496083197,79.65118524545174
2,2023-02-07,8,2023-02-17,79.46960360952495,79.60729931473901
2,2023-02-07,9,2023-02-20,80.33490002071345,79.55189618732584
2,2023-02-07,10,2023-02-21,80.26183456551614,79.58628777555431
2,2023-02-07,11,2023-02-22,81.20635589553726,79.48752954025859
2,2023-02-07,12,2023-02-23,79.69451951947605,79.50651466600912
2,2023-02-07,13,2023-02-24,78.95786010537117,79.50043589757644
2,2023-02-07,14,2023-02-27,77.82535442840762,79.43830423273413
2,2023-02-07,15,2023-02-28,77.05727673938262,79.41415572607677
2,2023-02-07,16,2023-03-01,76.13292548799751,79.35728636584535
2,2023-02-07,17,2023-03-02,75.78561650224196,79.36214056126643
2,2023-02-07,18,2023-03-03,75.54714161180702,79.36458430415955
2,2023-02-07,19,2023-03-06,75.29102225931815,79.30486534049868
2,2023-02-07,20,2023-03-07,74.52699488110835,79.27537517927918
3,2023-03-07,1,2023-03-08,74.51306868756866,74.5047954032958
3,2023-03-07,2,2023-03-09,75.19498821850759,74.51328907241356
3,2023-03-07,3,2023-03-10,74.10715623379964,74.4775579794308
3,2023-03-07,4,2023-03-13,73.9310917803664,74.45188979217734
3,2023-03-07,5,2023-03-14,73.68911344357987,74.44636169438692
3,2023-03-07,6,2023-03-15,73.99902594219209,74.40753102596932
3,2023-03-07,7,2023-03-16,73.7865865566298,74.38420933526952
3,2023-03-07,8,2023-03-17,73.63257366169188,74.38940090021872
3,2023-03-07,9,2023-03-20,72.51370829574452,74.32874595405397
3,2023-03-07,10,2023-03-21,72.41854041612677,74.3168072029718
3,2023-03-07,11,2023-03-22,71.39097419162324,74.29869836375546
3,2023-03-07,12,2023-03-23,71.81245083735587,74.27845485553449
3,2023-03-07,13,2023-03-24,71.62669395334416,74.25489263833737
3,2023-03-07,14,2023-03-27,71.59591037582926,74.21589126992222
3,2023-03-07,15,2023-03-28,70.64615053640324,74.20340343525433
3,2023-03-07,16,2023-03-29,71.40355755998148,74.18202519814422
3,2023-03-07,17,2023-03-30,72.06185568077447,74.15599659098993
3,2023-03-07,18,2023-03-31,72.90178361166465,74.1337753335546
3,2023-03-07,19,2023-04-03,75.12004746314618,74.10682258851487
3,2023-03-07,20,2023-04-04,75.07090242097223,74.09379743004003
4,2023-04-04,1,2023-04-05,76.29016773235695,75.06494235247438
4,2023-04-04,2,2023-04-06,76.19465088903983,75.0499044377741
4,2023-04-04,3,2023-04-07,76.62942687285313,75.04961102066638
4,2023-04-04,4,2023-04-10,77.04772901277555,75.01594711390904
4,2023-04-04,5,2023-04-11,77.37742912858275,74.98142916592795
4,2023-04-04,6,2023-04-12,78.11277456271772,74.9725629887756
4,2023-04-04,7,2023-04-13,77.8977156581672,74.95037717079883
4,2023-04-04,8,2023-04-14,78.03909148830857,74.92405782141215
4,2023-04-04,9,2023-04-17,78.68615970042003,74.90824042543639
4,2023-04-04,10,2023-04-18,80.55680784322877,74.91033240059222
4,2023-04-04,11,2023-04-19,79.84797417336021,74.86699258896405
4,2023-04-04,12,2023-04-20,78.18575957047447,74.84695136704784
4,2023-04-04,13,2023-04-21,77.85562739511457,74.80112016459437
4,2023-04-04,14,2023-04-24,78.1091596390616,74.780432702397
4,2023-04-04,15,2023-04-25,78.45698211408585,74.76283631877672
4,2023-04-04,16,2023-04-26,78.73085482910895,74.73813593321144
4,2023-04-04,17,2023-04-27,80.10365538572096,74.71861863021932
4,2023-04-04,18,2023-04-28,81.2775961900056,74.7130580183639
4,2023-04-04,19,2023-05-01,81.43360524965344,74.66273333475849
4,2023-04-04,20,2023-05-02,81.17620795909352,74.64117787763078
5,2023-05-02,1,2023-05-03,81.04869151340135,81.18794173946021
5,2023-05-02,2,2023-05-04,80.91667628230663,81.1394325759262
5,2023-05-02,3,2023-05-05,80.92060161106664,81.12755340368592
5,2023-05-02,4,2023-05-08,79.58213804033971,81.10091827424934
5,2023-05-02,5,2023-05-09,79.35936113022639,81.10903588993754
5,2023-05-02,6,2023-05-10,79.17622624967439,81.02099798397278
5,2023-05-02,7,2023-05-11,79.23196807498172,81.01486796330198
5,2023-05-02,8,2023-05-12,79.22455591569752,81.01454823643431
5,2023-05-02,9,2023-05-15,80.1450994615354,80.99776811986996
5,2023-05-02,10,2023-05-16,79.86271984928197,80.93130116274547
5,2023-05-02,11,2023-05-17,79.67410945167082,80.94220136865525
5,2023-05-02,12,2023-05-18,80.46579428218968,80.88270891836747
5,2023-05-02,13,2023-05-19,80.47938004820304,80.84521239169973
5,2023-05-02,14,2023-05-22,80.943267802806,80.81513040328069
5,2023-05-02,15,2023-05-23,81.85795049021046,80.80173265009091
5,2023-05-02,16,2023-05-24,82.52256769562942,80.77124140938831
5,2023-05-02,17,2023-05-25,83.01207208293917,80.70801722373636
5,2023-05-02,18,2023-05-26,83.05106846307184,80.68897397000438
5,2023-05-02,19,2023-05-29,83.96390803022578,80.64391100200946
5,2023-05-02,20,2023-05-30,84.36533371841769,80.59766921265232
